msa,name_msa,year,C23002B_001E,C23002B_002E,C23002B_003E,C23002B_004E,C23002B_005E,C23002B_006E,C23002B_007E,C23002B_008E,C23002B_009E,C23002B_010E,C23002B_011E,C23002B_012E,C23002B_013E,C23002B_014E,C23002B_015E,C23002B_016E,C23002B_017E,C23002B_018E,C23002B_019E,C23002B_020E,C23002B_021E,C23002B_022E,C23002B_023E,C23002B_024E,C23002B_025E,C23002B_026E,C23002B_027E,C23002I_001E,C23002I_002E,C23002I_003E,C23002I_004E,C23002I_005E,C23002I_006E,C23002I_007E,C23002I_008E,C23002I_009E,C23002I_010E,C23002I_011E,C23002I_012E,C23002I_013E,C23002I_014E,C23002I_015E,C23002I_016E,C23002I_017E,C23002I_018E,C23002I_019E,C23002I_020E,C23002I_021E,C23002I_022E,C23002I_023E,C23002I_024E,C23002I_025E,C23002I_026E,C23002I_027E,C23002H_001E,C23002H_002E,C23002H_003E,C23002H_004E,C23002H_005E,C23002H_006E,C23002H_007E,C23002H_008E,C23002H_009E,C23002H_010E,C23002H_011E,C23002H_012E,C23002H_013E,C23002H_014E,C23002H_015E,C23002H_016E,C23002H_017E,C23002H_018E,C23002H_019E,C23002H_020E,C23002H_021E,C23002H_022E,C23002H_023E,C23002H_024E,C23002H_025E,C23002H_026E,C23002H_027E,black_female_lfp,black_male_lfp,black_female_ur,black_male_ur,hisp_female_lfp,hisp_male_lfp,hisp_female_ur,hisp_male_ur,white_female_lfp,white_male_lfp,white_female_ur,white_male_ur,gap_mbw,gap_mhw,gap_fbw,gap_fhw,lfp_gap_mbw,lfp_gap_mhw,lfp_gap_fbw,lfp_gap_fhw
42100,"Santa Cruz-Watsonville, CA Metro Area",2018,2218,1287,1103,861,1,860,802,58,242,184,53,46,7,131,931,872,606,0,606,570,36,266,59,0,0,0,59,66254,33046,30536,24284,90,24194,22474,1720,6252,2510,832,755,77,1678,33208,30204,20145,0,20145,18419,1726,10059,3004,591,558,33,2413,139238,68444,53284,41189,51,41138,38758,2380,12095,15160,4299,4113,186,10861,70794,52932,37053,0,37053,35199,1854,15879,17862,3463,3370,93,14399,69.495412844,78.059836809,5.9405940594,6.7441860465,66.696464044,79.525805606,8.5678828493,7.1092006283,70.00113353,77.300878312,5.0036434297,5.7854052214,0.9587808251,1.3237954068,0.9369506297,3.5642394197,0.7589584963,2.2249272941,-0.505720686,-3.304669485
42100,"Santa Cruz-Watsonville, CA Metro Area",2019,2478,1456,1250,963,1,962,894,68,287,206,46,39,7,160,1022,949,659,0,659,644,15,290,73,0,0,0,73,66732,33147,30443,24201,118,24083,22380,1703,6242,2704,903,839,64,1801,33585,30390,21336,0,21336,19551,1785,9054,3195,587,572,15,2608,138850,68180,52243,40585,50,40535,38467,2068,11658,15937,4364,4206,158,11573,70670,52047,36712,0,36712,35168,1544,15335,18623,3622,3535,87,15001,69.441517387,77.04,2.2761760243,7.0686070686,70.207305035,79.49610748,8.3661417323,7.0713781506,70.536246085,77.685048715,4.2057093049,5.1017639077,1.9668431609,1.9696142428,-1.929533281,4.1604324274,-0.645048715,1.8110587649,-1.094728699,-0.328941051
42100,"Santa Cruz-Watsonville, CA Metro Area",2020,2860,1486,1287,1003,0,1003,928,75,284,199,42,23,19,157,1374,1304,945,0,945,931,14,359,70,0,0,0,70,67311,33461,30605,24301,58,24243,22273,1970,6304,2856,1086,1026,60,1770,33850,30508,21566,0,21566,19829,1737,8942,3342,569,553,16,2773,137678,67591,51000,40122,39,40083,38127,1956,10878,16591,4817,4681,136,11774,70087,50740,36528,0,36528,34435,2093,14212,19347,4038,3971,67,15309,72.469325153,77.933177933,1.4814814815,7.4775672981,70.689655172,79.402058487,8.054344802,8.1260570061,71.990540008,78.670588235,5.7298510731,4.8798742609,2.5976930372,3.2461827452,-4.248369592,2.3244937289,-0.737410302,0.7314702519,0.4787851455,-1.300884835
42100,"Santa Cruz-Watsonville, CA Metro Area",2021,2622,1327,1133,766,0,766,722,44,367,194,59,44,15,135,1295,1228,960,0,960,952,8,268,67,0,0,0,67,68052,33933,30908,24361,25,24336,22523,1813,6547,3025,1139,1093,46,1886,34119,30662,21528,0,21528,19753,1775,9134,3457,561,552,9,2896,135446,66757,49789,39350,46,39304,37306,1998,10439,16968,5131,4900,231,11837,68689,49395,36246,0,36246,33763,2483,13149,19294,4068,3895,173,15226,78.175895765,67.608120035,0.8333333333,5.7441253264,70.210684235,78.817781804,8.2450761799,7.4498685076,73.379896751,79.033521461,6.8504110798,5.0834520659,0.6606732604,2.3664164416,-6.017077747,1.3946651,-11.42540143,-0.215739656,4.7959990148,-3.169212516
42100,"Santa Cruz-Watsonville, CA Metro Area",2022,2487,1330,1136,790,0,790,776,14,346,194,28,28,0,166,1157,1099,879,0,879,870,9,220,58,0,0,0,58,68233,34374,31178,24392,22,24370,22579,1791,6786,3196,1114,1060,54,2082,33859,30223,20617,0,20617,18905,1712,9606,3636,597,587,10,3039,133299,65973,48501,37975,43,37932,36218,1714,10526,17472,5281,5069,212,12191,67326,47354,34459,0,34459,32359,2100,12895,19972,4239,4046,193,15733,79.981801638,69.542253521,1.023890785,1.7721518987,68.21625914,78.23465264,8.3038269389,7.3491998359,72.768931875,78.297354694,6.094198903,4.5186122535,-2.746460355,2.8305875824,-5.070308118,2.2096280359,-8.755101173,-0.062702054,7.212869763,-4.552672734
42100,"Santa Cruz-Watsonville, CA Metro Area",2023,2311,1286,1089,750,0,750,719,31,339,197,9,9,0,188,1025,963,767,0,767,753,14,196,62,0,0,0,62,69418,34972,31500,24326,19,24307,22786,1521,7174,3472,1238,1207,31,2234,34446,30553,20932,0,20932,19489,1443,9621,3893,619,619,0,3274,129543,64044,46293,36586,12,36574,34802,1772,9707,17751,5150,4929,221,12601,65499,45429,33898,0,33898,31880,2018,11531,20070,3971,3792,179,16099,79.646936656,68.870523416,1.8252933507,4.1333333333,68.510457238,77.225396825,6.8937511943,6.2574566997,74.617535055,79.031387035,5.9531535784,4.8449718379,-0.711638505,1.4124848618,-4.127860228,0.940597616,-10.16086362,-1.805990209,5.0294016016,-6.107077816
42100,"Santa Cruz-Watsonville, CA Metro Area",2024,2127,1315,1125,764,0,764,688,76,361,190,41,41,0,149,812,760,622,0,622,608,14,138,52,0,0,0,52,69862,35064,31364,23902,0,23902,22300,1602,7462,3700,1187,1131,56,2513,34798,30675,21102,0,21102,19726,1376,9573,4123,676,676,0,3447,128105,63209,45123,35394,30,35364,33552,1812,9729,18086,5207,4968,239,12879,64896,44371,32988,0,32988,30640,2348,11383,20525,3984,3778,206,16541,81.842105263,67.911111111,2.2508038585,9.9476439791,68.792176039,76.208391787,6.5207089375,6.7023680027,74.345856528,78.438933582,7.1177397842,5.1238547676,4.8237892115,1.5785132351,-4.866935926,-0.597030847,-10.52782247,-2.230541795,7.4962487352,-5.553680489
42140,"Santa Fe, NM Metro Area",2010,1008,536,460,326,0,326,316,10,134,76,7,7,0,69,472,349,182,0,182,182,0,167,123,39,39,0,84,52887,26403,23454,18961,124,18837,17317,1520,4493,2949,559,520,39,2390,26484,22552,16278,12,16266,14906,1360,6274,3932,389,340,49,3543,56191,26287,20734,16550,46,16504,15404,1100,4184,5553,1625,1555,70,3928,29904,23262,17019,22,16997,16310,687,6243,6642,1366,1336,30,5276,52.148997135,70.869565217,0,3.0674846626,72.179851011,80.843352946,8.3609984016,8.0692254605,73.162238844,79.820584547,4.0418897452,6.6650508968,-3.597566234,1.4041745638,-4.041889745,4.3191086563,-8.95101933,1.0227683991,-21.01324171,-0.982387833
42140,"Santa Fe, NM Metro Area",2011,924,504,434,224,0,224,212,12,210,70,9,9,0,61,420,301,180,0,180,180,0,121,119,40,40,0,79,53745,26845,23776,19495,122,19373,17172,2201,4281,3069,488,442,46,2581,26900,22815,16330,14,16316,14762,1554,6485,4085,525,426,99,3560,56562,26465,20493,16626,60,16566,15521,1045,3867,5972,1739,1657,82,4233,30097,22984,16833,25,16808,16071,737,6151,7113,1561,1503,58,5552,59.800664452,51.612903226,0,5.3571428571,71.57571773,81.994448183,9.5243932336,11.361172766,73.237904629,81.130142,4.3848167539,6.3081009296,-0.950958072,5.0530718366,-4.384816754,5.1395764797,-29.51723877,0.8643061833,-13.43724018,-1.6621869
42140,"Santa Fe, NM Metro Area",2012,1018,551,494,308,0,308,234,74,186,57,14,14,0,43,467,344,269,0,269,260,9,75,123,34,34,0,89,54618,27344,24125,19557,99,19458,16778,2680,4568,3219,552,508,44,2667,27274,23026,16275,13,16262,14560,1702,6751,4248,578,485,93,3670,56968,26593,20172,16265,76,16189,14930,1259,3907,6421,1842,1732,110,4579,30375,22733,16716,28,16688,15991,697,6017,7642,1506,1422,84,6136,78.197674419,62.348178138,3.3457249071,24.025974026,70.680969339,81.065284974,10.466117329,13.773255216,73.531869969,80.631568511,4.176653883,7.7768855396,16.249088486,5.9963696768,-0.830928976,6.2894634457,-18.28339037,0.4337164633,4.6658044498,-2.85090063
42140,"Santa Fe, NM Metro Area",2013,967,616,517,344,6,338,269,69,173,99,17,17,0,82,351,270,219,0,219,202,17,51,81,20,20,0,61,55316,27820,24443,19354,95,19259,16325,2934,5089,3377,575,516,59,2802,27496,23134,15925,0,15925,14287,1638,7209,4362,568,472,96,3794,57289,26761,19805,15846,56,15790,14545,1245,3959,6956,2016,1884,132,4940,30528,22259,16428,29,16399,15461,938,5831,8269,1933,1838,95,6336,81.111111111,66.537717602,7.7625570776,20.414201183,68.838073831,79.180133372,10.285714286,15.234435848,73.803854621,80.01009846,5.7198609671,7.8847371754,12.529464008,7.3496986727,2.0426961105,4.5658533186,-13.47238086,-0.829965088,7.3072564905,-4.96578079
42140,"Santa Fe, NM Metro Area",2014,934,589,540,377,8,369,322,47,163,49,8,8,0,41,345,252,216,0,216,188,28,36,93,37,37,0,56,56237,28214,24667,19247,51,19196,16626,2570,5420,3547,651,577,74,2896,28023,23476,15996,0,15996,14418,1578,7480,4547,595,544,51,3952,57505,26892,19360,15551,59,15492,14487,1005,3809,7532,2117,1991,126,5415,30613,21686,15951,32,15919,14959,960,5735,8927,2161,2064,97,6766,85.714285714,69.814814815,12.962962963,12.737127371,68.137672517,78.027323955,9.8649662416,13.388205876,73.554366873,80.325413223,6.0305295559,6.4872192099,6.2499081614,6.9009866663,6.9324334071,3.8344366857,-10.51059841,-2.298089268,12.159918842,-5.416694356
42140,"Santa Fe, NM Metro Area",2015,1005,606,544,414,11,403,359,44,130,62,13,13,0,49,399,307,221,0,221,192,29,86,92,37,37,0,55,56917,28522,24764,19205,36,19169,16969,2200,5559,3758,696,640,56,3062,28395,23651,16132,2,16130,14599,1531,7519,4744,654,602,52,4090,57678,27012,18877,15060,46,15014,14157,857,3817,8135,2265,2168,97,5870,30666,21048,15494,0,15494,14776,718,5554,9618,2383,2246,137,7235,71.986970684,76.102941176,13.122171946,10.918114144,68.208532409,77.552091746,9.4916305022,11.476863686,73.612694793,79.779626,4.6340518911,5.7080058612,5.2101082827,5.768857825,8.4881200546,4.8575786111,-3.676684823,-2.227534254,-1.625724109,-5.404162384
42140,"Santa Fe, NM Metro Area",2016,1016,612,532,404,14,390,365,25,128,80,12,12,0,68,404,294,219,1,218,198,20,75,110,39,39,0,71,57179,28514,24536,18219,7,18212,16594,1618,6317,3978,719,679,40,3259,28665,23677,15841,1,15840,14567,1273,7836,4988,630,626,4,4358,57909,27083,18271,14338,46,14292,13491,801,3933,8812,2496,2395,101,6316,30826,20460,14896,0,14896,14196,700,5564,10366,2502,2362,140,7864,74.489795918,75.939849624,9.1743119266,6.4102564103,66.904590953,74.254157157,8.0366161616,8.8842521414,72.805474096,78.474084615,4.6992481203,5.604534005,0.8057224052,3.2797181364,4.4750638063,3.3373680413,-2.534234991,-4.219927458,1.6843218226,-5.900883143
42140,"Santa Fe, NM Metro Area",2017,982,692,586,431,15,416,407,9,155,106,15,15,0,91,290,251,176,1,175,144,31,75,39,0,0,0,39,57852,28748,24592,18458,5,18453,17177,1276,6134,4156,761,702,59,3395,29104,23921,16079,1,16078,15009,1069,7842,5183,624,620,4,4559,57830,27119,17684,13625,48,13577,12929,648,4059,9435,2720,2619,101,6715,30711,19799,14230,0,14230,13639,591,5569,10912,2753,2642,111,8159,70.119521912,73.549488055,17.714285714,2.1634615385,67.217089587,75.056929083,6.64883692,6.9148647916,71.872316784,77.047048179,4.1531974701,4.7727774913,-2.609315953,2.1420873003,13.561088244,2.4956394499,-3.497560125,-1.990119097,-1.752794871,-4.655227197
42140,"Santa Fe, NM Metro Area",2018,1171,706,625,455,2,453,445,8,170,81,13,13,0,68,465,349,274,2,272,272,0,75,116,26,26,0,90,58903,29204,24815,18719,1,18718,17666,1052,6096,4389,835,799,36,3554,29699,24273,16400,2,16398,15470,928,7873,5426,710,703,7,4716,58335,27337,17256,13256,51,13205,12674,531,4000,10081,3050,2972,78,7031,30998,19299,13629,0,13629,13222,407,5670,11699,2829,2722,107,8870,78.510028653,72.8,0,1.766004415,67.564783916,75.434213178,5.659226735,5.6202585746,70.620239391,76.819656931,2.9862792575,4.0212040894,-2.255199674,1.5990544853,-2.986279257,2.6729474775,-4.019656931,-1.385443753,7.8897892627,-3.055455474
42140,"Santa Fe, NM Metro Area",2019,1190,688,575,431,2,429,402,27,144,113,43,43,0,70,502,398,276,1,275,275,0,122,104,21,21,0,83,59353,29350,24767,18411,18,18393,17471,922,6356,4583,851,841,10,3732,30003,24351,16470,1,16469,15671,798,7881,5652,719,702,17,4933,58743,27528,16863,12954,47,12907,12332,575,3909,10665,3174,3063,111,7491,31215,18799,13364,0,13364,13101,263,5435,12416,2923,2817,106,9493,69.346733668,74.956521739,0,6.2937062937,67.635826044,74.336819155,4.8454672415,5.0127765998,71.088887707,76.81907134,1.9679736606,4.454946928,1.8387593657,0.5578296718,-1.967973661,2.8774935809,-1.8625496,-2.482252185,-1.742154038,-3.453061663
42140,"Santa Fe, NM Metro Area",2020,1110,649,484,311,71,240,224,16,173,165,50,50,0,115,461,357,287,1,286,286,0,70,104,24,24,0,80,59696,29406,24672,18087,68,18019,17045,974,6585,4734,837,826,11,3897,30290,24384,16973,1,16972,15716,1256,7411,5906,705,696,9,5201,59283,27760,16488,12411,36,12375,11800,575,4077,11272,3389,3287,102,7883,31523,18412,12774,0,12774,12407,367,5638,13111,2956,2885,71,10155,80.392156863,64.256198347,0,6.6666666667,69.607119423,73.309824903,7.4004242281,5.4054054054,69.378666087,75.272925764,2.8730233286,4.6464646465,2.0202020202,0.7589407589,-2.873023329,4.5274008995,-11.01672742,-1.963100861,11.013490775,0.2284533352
42140,"Santa Fe, NM Metro Area",2021,1034,645,469,313,55,258,254,4,156,176,88,88,0,88,389,299,227,0,227,227,0,72,90,19,19,0,71,61264,30303,25366,18968,90,18878,17868,1010,6398,4937,932,923,9,4005,30961,24870,17611,2,17609,16158,1451,7259,6091,821,810,11,5270,60075,28439,16621,12447,38,12409,11775,634,4174,11818,3489,3360,129,8329,31636,18033,12420,0,12420,12037,383,5613,13603,3012,2949,63,10591,75.919732441,66.737739872,0,1.5503875969,70.812223563,74.7772609,8.240104492,5.3501430236,68.873731492,74.887190903,3.0837359098,5.1091949392,-3.558807342,0.2409480845,-3.08373591,5.1563685822,-8.149451031,-0.109930003,7.0460009492,1.9384920703
42140,"Santa Fe, NM Metro Area",2022,1128,667,445,313,80,233,228,5,132,222,86,86,0,136,461,353,253,0,253,253,0,100,108,53,53,0,55,61985,30798,25701,19380,164,19216,18189,1027,6321,5097,1045,1034,11,4052,31187,24807,17681,2,17679,16161,1518,7126,6380,824,815,9,5556,60255,28629,16341,12368,42,12326,11664,662,3973,12288,3515,3397,118,8773,31626,17349,12338,0,12338,11962,376,5011,14277,2946,2866,80,11331,71.671388102,70.337078652,0,2.1459227468,71.27423711,75.40562624,8.5864585101,5.3445045795,71.116490864,75.686922465,3.0474955422,5.370760993,-3.224838246,-0.026256414,-3.047495542,5.5389629679,-5.349843813,-0.281296225,0.554897238,0.1577462465
42140,"Santa Fe, NM Metro Area",2023,1131,654,465,261,96,165,162,3,204,189,82,82,0,107,477,370,269,0,269,243,26,101,107,40,40,0,67,59234,29335,24307,18272,127,18145,17266,879,6035,5028,1024,1009,15,4004,29899,23702,16939,1,16938,15429,1509,6763,6197,830,823,7,5367,63600,30217,16869,12827,45,12782,12045,737,4042,13348,3709,3574,135,9639,33383,17921,13021,0,13021,12614,407,4900,15462,3177,3065,112,12285,72.702702703,56.129032258,9.6654275093,1.8181818182,71.466542908,75.171761221,8.9089620971,4.8443097272,72.657775794,76.038887901,3.1257199908,5.7659208262,-3.947739008,-0.921611099,6.5397075185,5.7832421063,-19.90985564,-0.86712668,0.0449269089,-1.191232886
42140,"Santa Fe, NM Metro Area",2024,1212,747,628,391,102,289,289,0,237,119,39,39,0,80,465,362,310,0,310,244,66,52,103,32,32,0,71,59686,29627,24443,18582,152,18430,17436,994,5861,5184,998,956,42,4186,30059,23631,16880,1,16879,15444,1435,6751,6428,901,901,0,5527,63926,30510,16687,12873,30,12843,12243,600,3814,13823,3775,3665,110,10048,33416,17458,12758,11,12747,12340,407,4700,15958,3218,3127,91,12740,85.635359116,62.261146497,21.290322581,0,71.431594093,76.021764922,8.5016884887,5.3933803581,73.078244931,77.143884461,3.1929081352,4.6718056529,-4.671805653,0.7215747052,18.097414445,5.3087803534,-14.88273796,-1.122119538,12.557114185,-1.646650838
42200,"Santa Maria-Santa Barbara, CA Metro Area",2010,6727,3939,3558,2405,204,2201,1988,213,1153,381,89,79,10,292,2788,2365,1731,15,1716,1500,216,634,423,9,9,0,414,118963,61886,58090,46759,164,46595,42665,3930,11331,3796,962,889,73,2834,57077,52384,34403,30,34373,31106,3267,17981,4693,432,383,49,4261,180813,87838,70259,54308,1286,53022,49261,3761,15951,17579,3716,3624,92,13863,92975,69609,48792,229,48563,45907,2656,20817,23366,3096,2856,240,20270,73.192389006,67.594154019,12.587412587,9.6774193548,65.674633476,80.49406094,9.5045529922,8.4343813714,70.094384347,77.296858765,5.4691843585,7.0932820339,2.584137321,1.3410993375,7.118228229,4.0353686337,-9.702704746,3.1972021745,3.0980046595,-4.419750871
42200,"Santa Maria-Santa Barbara, CA Metro Area",2011,6634,3919,3514,2265,218,2047,1787,260,1249,405,97,88,9,308,2715,2274,1634,10,1624,1522,102,640,441,11,11,0,430,123263,64014,60027,48880,171,48709,44093,4616,11147,3987,915,852,63,3072,59249,54339,36135,54,36081,32378,3703,18204,4910,507,470,37,4403,179487,87199,69390,53834,1201,52633,48563,4070,15556,17809,3965,3795,170,13844,92288,68794,48197,164,48033,44942,3091,20597,23494,3218,2980,238,20276,71.855760774,64.456459875,6.2807881773,12.701514411,66.49919947,81.430023156,10.263019318,9.4766880864,70.059888944,77.581784119,6.4351591614,7.7327912146,4.9687231967,1.7438968718,-0.154370984,3.8278601562,-13.12532424,3.8482390375,1.7958718302,-3.560689474
42200,"Santa Maria-Santa Barbara, CA Metro Area",2012,7150,4011,3615,2301,202,2099,1744,355,1314,396,127,127,0,269,3139,2681,1955,9,1946,1687,259,726,458,27,27,0,431,126618,65782,61593,50130,223,49907,44717,5190,11463,4189,999,935,64,3190,60836,55709,36566,50,36516,32503,4013,19143,5127,489,465,24,4638,178851,86898,68706,53489,1189,52300,47932,4368,15217,18192,4488,4240,248,13704,91953,68247,47513,219,47294,44140,3154,20734,23706,3125,2916,209,20581,72.920552033,63.651452282,13.309352518,16.912815626,65.6375092,81.389118893,10.989703144,10.399342778,69.6191774,77.852007103,6.668922062,8.3518164436,8.5609991829,2.047526334,6.640430456,4.3207810818,-14.20055482,3.5371117907,3.3013746331,-3.9816682
42200,"Santa Maria-Santa Barbara, CA Metro Area",2013,7166,4055,3622,2213,157,2056,1681,375,1409,433,116,116,0,317,3111,2645,1835,17,1818,1575,243,810,466,19,19,0,447,129816,67385,63003,51309,237,51072,45792,5280,11694,4382,1042,989,53,3340,62431,57047,38024,48,37976,33660,4316,19023,5384,522,506,16,4862,177994,86519,67927,52737,1035,51702,47025,4677,15190,18592,4995,4686,309,13597,91475,67501,46607,157,46450,43101,3349,20894,23974,3384,3125,259,20590,69.376181474,61.09884042,13.366336634,18.239299611,66.653811769,81.438979096,11.365072677,10.338345865,69.046384498,77.637758182,7.2099031216,9.0460717187,9.1932278922,1.292274146,6.156433512,4.1551695558,-16.53891776,3.8012209147,0.3297969765,-2.392572729
42200,"Santa Maria-Santa Barbara, CA Metro Area",2014,7150,4047,3601,2133,155,1978,1588,390,1468,446,96,96,0,350,3103,2639,1871,16,1855,1625,230,768,464,32,32,0,432,132820,68615,63944,51727,219,51508,46543,4965,12217,4671,1125,1063,62,3546,64205,58530,39097,65,39032,34736,4296,19433,5675,747,667,80,4928,177583,86260,67254,51843,839,51004,46595,4409,15411,19006,5116,4827,289,13890,91323,66962,46565,107,46458,43374,3084,20397,24361,3402,3129,273,20959,70.89806745,59.233546237,12.398921833,19.716885743,66.798223133,80.894219942,11.006353761,9.6392793352,69.53944028,77.085377821,6.6382539068,8.6444200455,11.072465698,0.9948592898,5.7606679261,4.3680998543,-17.85183158,3.8088421211,1.3586271702,-2.741217146
42200,"Santa Maria-Santa Barbara, CA Metro Area",2015,7288,4042,3565,2134,60,2074,1633,441,1431,477,81,81,0,396,3246,2763,1944,9,1935,1572,363,819,483,101,101,0,382,135579,69967,65025,52451,274,52177,47975,4202,12574,4942,1187,1126,61,3755,65612,59630,40091,57,40034,36308,3726,19539,5982,1007,925,82,4975,177981,86654,66973,51932,917,51015,46789,4226,15041,19681,5782,5501,281,13899,91327,66515,46223,136,46087,43184,2903,20292,24812,3736,3538,198,21076,70.358306189,59.859747546,18.759689922,21.263259402,67.232936441,80.662821992,9.3070889744,8.0533568431,69.492595655,77.541695907,6.2989563217,8.2838380868,12.979421315,-0.230481244,12.460733601,3.0081326526,-17.68194836,3.1211260842,0.8657105338,-2.259659214
42200,"Santa Maria-Santa Barbara, CA Metro Area",2016,7410,4079,3585,2199,66,2133,1761,372,1386,494,69,69,0,425,3331,2813,1916,17,1899,1597,302,897,518,137,137,0,381,137655,70805,65638,52716,263,52453,48936,3517,12922,5167,1276,1223,53,3891,66850,60614,40791,103,40688,37277,3411,19823,6236,1049,977,72,5187,177892,86669,66332,51325,989,50336,46224,4112,15007,20337,6049,5824,225,14288,91223,65803,45806,192,45614,42986,2628,19997,25420,3896,3707,189,21524,68.112335585,61.338912134,15.903106898,17.440225035,67.29633418,80.313233188,8.3833071176,6.7050502354,69.610808018,77.375927154,5.7613890472,8.1691036236,9.2711214115,-1.464053388,10.141717851,2.6219180704,-16.03701502,2.9373060338,-1.498472433,-2.314473838
42200,"Santa Maria-Santa Barbara, CA Metro Area",2017,7026,3875,3379,2171,74,2097,1817,280,1208,496,74,74,0,422,3151,2618,1903,24,1879,1682,197,715,533,147,147,0,386,140553,72080,66628,54009,206,53803,50420,3383,12619,5452,1353,1316,37,4099,68473,61959,41991,97,41894,38591,3303,19968,6514,1133,1057,76,5381,177178,86377,65524,51372,1044,50328,46579,3749,14152,20853,5925,5773,152,14928,90801,65006,45780,141,45639,43440,2199,19226,25795,4216,4021,195,21579,72.68907563,64.249778041,10.48430016,13.352408202,67.772236479,81.060515099,7.8841838927,6.287753471,70.424268529,78.401806971,4.8182475514,7.449133683,5.9032745192,-1.161380212,5.6660526082,3.0659363412,-14.15202893,2.6587081273,2.2648071012,-2.65203205
42200,"Santa Maria-Santa Barbara, CA Metro Area",2018,7149,4019,3500,2215,72,2143,1832,311,1285,519,107,107,0,412,3130,2578,1932,10,1922,1687,235,646,552,136,125,11,416,141777,72526,66839,53771,219,53552,50622,2930,13068,5687,1591,1491,100,4096,69251,62465,42438,98,42340,39074,3266,20027,6786,1162,1095,67,5624,176228,85993,64670,50755,1002,49753,46164,3589,13915,21323,5912,5829,83,15411,90235,64031,45005,161,44844,42828,2016,19026,26204,4286,4163,123,21918,74.941815361,63.285714286,12.226847034,14.512365842,67.938845754,80.448540523,7.7137458668,5.4713175978,70.286267589,78.483067883,4.4955846936,7.2136353587,7.2987304836,-1.742317761,7.7312623407,3.2181611732,-15.1973536,1.9654726396,4.6555477716,-2.347421836
